"job_no","job_date","job_type","job_status","property_id","room_level","room_name","line_id","alarm_required","alarm_brand","alarm_grade","alarm_interconnected","alarm_power","alarm_type","alarm_status","alarm_action","alarm_reason","expiry_year","expiry_month","image_id","image_name","image_type","image_status","decline_reason"
761825,"2024-02-09","Annual Service","Compliant",90653,"1st Floor","Bedroom 3",1777277,"RFC","Quell","Standard","No","9V","Ion","Compliant","Serviced Alarm","","2026","4",2156299,"729132094-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761825,"2024-02-09","Annual Service","Compliant",90653,"1st Floor","Bedroom 3",1777277,"RFC","Quell","Standard","No","9V","Ion","Compliant","Serviced Alarm","","2026","4",2156300,"729132102-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761825,"2024-02-09","Annual Service","Compliant",90653,"1st Floor","Bedroom 4",1777278,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Replace (New Alarm)","Faulty","2033","7",2156301,"729132271-smokealarm-bedroom-4.jpg","ExpiryImages","Approved",""
761825,"2024-02-09","Annual Service","Compliant",90653,"1st Floor","Bedroom 4",1777278,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Replace (New Alarm)","Faulty","2033","7",2156302,"729132296-smokealarm-bedroom-4.jpg","ExpiryImages","Approved",""
761825,"2024-02-09","Annual Service","Compliant",90653,"1st Floor","Bedroom 4",1777278,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Replace (New Alarm)","Faulty","2033","7",2156303,"729132147-smokealarm-bedroom-4.jpg","Images","Approved",""
761825,"2024-02-09","Annual Service","Compliant",90653,"1st Floor","Bedroom 5",1777279,"RFC","Quell","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2030","9",2156304,"729132038-smokealarm-bedroom-5.jpg","ExpiryImages","Approved",""
761825,"2024-02-09","Annual Service","Compliant",90653,"1st Floor","Bedroom 5",1777279,"RFC","Quell","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2030","9",2156305,"729132042-smokealarm-bedroom-5.jpg","ExpiryImages","Approved",""
761825,"2024-02-09","Annual Service","Compliant",90653,"1st Floor","Bedroom 5",1777279,"RFC","Quell","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2030","9",2156306,"729132030-smokealarm-bedroom-5.jpg","Images","Approved",""
761786,"2024-02-07","Annual Service","Compliant",140508,"GF/Entrance","Hall - O/S Bedroom/s",1774939,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Replace (New Alarm)","Expired","2032","12",2151576,"728958781-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761786,"2024-02-07","Annual Service","Compliant",140508,"GF/Entrance","Hall - O/S Bedroom/s",1774939,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Replace (New Alarm)","Expired","2032","12",2151577,"728958787-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761786,"2024-02-07","Annual Service","Compliant",140508,"GF/Entrance","Hall - O/S Bedroom/s",1774939,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Replace (New Alarm)","Expired","2032","12",2151575,"728958767-smokealarm-hall---o-s-bedroom-s.jpg","Images","Declined","No alarm present"
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Bedroom 1",1775775,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153244,"728979453-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Bedroom 1",1775775,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153245,"728979460-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Bedroom 1",1775775,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153246,"728979411-smokealarm-bedroom-1.jpg","Images","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Bedroom 2",1775777,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153251,"728979888-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Bedroom 2",1775777,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153252,"728979894-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Bedroom 2",1775777,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153253,"728979870-smokealarm-bedroom-2.jpg","Images","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Dining Room",1775778,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153254,"728979553-smokealarm-dining-room.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Dining Room",1775778,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153255,"728979556-smokealarm-dining-room.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Dining Room",1775778,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153256,"728979543-smokealarm-dining-room.jpg","Images","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"Basement","Outside Bedroom",1775779,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153257,"728979654-smokealarm-outside-bedroom.jpg","Images","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"Basement","Outside Bedroom",1775779,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153258,"728979706-smokealarm-outside-bedroom.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"Basement","Outside Bedroom",1775779,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153259,"728979710-smokealarm-outside-bedroom.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Stairs - Top",1775781,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153263,"728979585-smokealarm-stairs---top.jpg","Images","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Stairs - Top",1775781,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153264,"728979599-smokealarm-stairs---top.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Stairs - Top",1775781,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153265,"728979611-smokealarm-stairs---top.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"Basement","Bedroom 3",1775780,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153260,"728979743-smokealarm-bedroom-3.jpg","Images","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"Basement","Bedroom 3",1775780,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153261,"728979757-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"Basement","Bedroom 3",1775780,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","11",2153262,"728979761-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Hall - O/S Bedroom/s",1775776,"RFC","Brooks","Premium","Wire","LV","P/E","Compliant","Replace (New Alarm)","Faulty","2031","1",2153247,"728978743-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Hall - O/S Bedroom/s",1775776,"RFC","Brooks","Premium","Wire","LV","P/E","Compliant","Replace (New Alarm)","Faulty","2031","1",2153248,"728978749-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Hall - O/S Bedroom/s",1775776,"RFC","Brooks","Premium","Wire","LV","P/E","Compliant","Replace (New Alarm)","Faulty","2031","1",2153249,"728978666-smokealarm-hall---o-s-bedroom-s.jpg","Images","Declined","No alarm present"
761778,"2024-02-07","Interim Service","Compliant",128356,"GF/Entrance","Hall - O/S Bedroom/s",1775776,"RFC","Brooks","Premium","Wire","LV","P/E","Compliant","Replace (New Alarm)","Faulty","2031","1",2153250,"728979290-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
761773,"2024-02-12","Lease Service","Compliant",89981,"GF/Entrance","Back hall outside bedroom/s",1778756,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","6",2159283,"729406770-smokealarm-back-hall-outside-bedroom-s.jpg","Images","Approved",""
761773,"2024-02-12","Lease Service","Compliant",89981,"GF/Entrance","Back hall outside bedroom/s",1778756,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","6",2159281,"729406787-smokealarm-back-hall-outside-bedroom-s.jpg","ExpiryImages","Approved",""
761773,"2024-02-12","Lease Service","Compliant",89981,"GF/Entrance","Back hall outside bedroom/s",1778756,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","6",2159282,"729406794-smokealarm-back-hall-outside-bedroom-s.jpg","ExpiryImages","Approved",""
761773,"2024-02-12","Lease Service","Compliant",89981,"GF/Entrance","Bedroom 2",1778758,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","6",2159287,"729407044-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
761773,"2024-02-12","Lease Service","Compliant",89981,"GF/Entrance","Bedroom 2",1778758,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","6",2159289,"729406986-smokealarm-bedroom-2.jpg","Images","Approved",""
761773,"2024-02-12","Lease Service","Compliant",89981,"GF/Entrance","Bedroom 2",1778758,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","6",2159288,"729407053-smokealarm-bedroom-2.jpg","ExpiryImages","Declined","No alarm present"
761773,"2024-02-12","Lease Service","Compliant",89981,"GF/Entrance","Bedroom 3",1778759,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","6",2159290,"729407002-smokealarm-bedroom-3.jpg","Images","Approved",""
761773,"2024-02-12","Lease Service","Compliant",89981,"GF/Entrance","Bedroom 3",1778759,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","6",2159291,"729407021-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761773,"2024-02-12","Lease Service","Compliant",89981,"GF/Entrance","Bedroom 3",1778759,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","6",2159292,"729407028-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761773,"2024-02-12","Lease Service","Compliant",89981,"GF/Entrance","Bedroom 1",1778757,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","6",2159284,"729407069-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761773,"2024-02-12","Lease Service","Compliant",89981,"GF/Entrance","Bedroom 1",1778757,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","6",2159285,"729407077-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761773,"2024-02-12","Lease Service","Compliant",89981,"GF/Entrance","Bedroom 1",1778757,"RFC","Lifesaver","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","6",2159286,"729406819-smokealarm-bedroom-1.jpg","Images","Approved",""
761771,"2024-02-20","Interim Service","Compliant",140500,"GF/Entrance","Bedroom 1",1784454,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Replace (New Alarm)","Faulty","2033","4",2170869,"730075944-smokealarm-bedroom-1.jpg","Images","Approved",""
761771,"2024-02-20","Interim Service","Compliant",140500,"GF/Entrance","Bedroom 1",1784454,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Replace (New Alarm)","Faulty","2033","4",2170870,"730076199-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761771,"2024-02-20","Interim Service","Compliant",140500,"GF/Entrance","Bedroom 1",1784454,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Replace (New Alarm)","Faulty","2033","4",2170871,"730076205-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761771,"2024-02-20","Interim Service","Compliant",140500,"GF/Entrance","Hall - O/S Bedroom/s",1784455,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","10",2170872,"730076588-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Declined","Blurry image"
761771,"2024-02-20","Interim Service","Compliant",140500,"GF/Entrance","Hall - O/S Bedroom/s",1784455,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","10",2170873,"730076594-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761771,"2024-02-20","Interim Service","Compliant",140500,"GF/Entrance","Hall - O/S Bedroom/s",1784455,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","10",2170874,"730076571-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
761734,"2024-02-12","Interim Service","Compliant",107438,"GF/Entrance","Hall - O/S Bedroom/s",1778568,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","6",2158907,"729400019-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761734,"2024-02-12","Interim Service","Compliant",107438,"GF/Entrance","Hall - O/S Bedroom/s",1778568,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","6",2158908,"729400028-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761734,"2024-02-12","Interim Service","Compliant",107438,"GF/Entrance","Hall - O/S Bedroom/s",1778568,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","6",2158909,"729399989-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
761734,"2024-02-12","Interim Service","Compliant",107438,"GF/Entrance","Bedroom 2",1778569,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","6",2158910,"729400126-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
761734,"2024-02-12","Interim Service","Compliant",107438,"GF/Entrance","Bedroom 2",1778569,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","6",2158911,"729400134-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
761734,"2024-02-12","Interim Service","Compliant",107438,"GF/Entrance","Bedroom 2",1778569,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","6",2158912,"729400109-smokealarm-bedroom-2.jpg","Images","Approved",""
761734,"2024-02-12","Interim Service","Compliant",107438,"GF/Entrance","Bedroom 1",1778570,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","6",2158913,"729400069-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761734,"2024-02-12","Interim Service","Compliant",107438,"GF/Entrance","Bedroom 1",1778570,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","6",2158914,"729400076-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761734,"2024-02-12","Interim Service","Compliant",107438,"GF/Entrance","Bedroom 1",1778570,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","6",2158915,"729400055-smokealarm-bedroom-1.jpg","Images","Declined","No alarm present"
761730,"2024-02-29","Lease Service","Non-compliant",140491,"GF/Entrance","Hall - O/S Bedroom/s",1792212,"RFC","Clipsal","Standard","Wire","LV","Ion","Compliant","Serviced Alarm","","2025","10",2186508,"730863046-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
761730,"2024-02-29","Lease Service","Non-compliant",140491,"GF/Entrance","Hall - O/S Bedroom/s",1792212,"RFC","Clipsal","Standard","Wire","LV","Ion","Compliant","Serviced Alarm","","2025","10",2186509,"730863064-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761730,"2024-02-29","Lease Service","Non-compliant",140491,"GF/Entrance","Hall - O/S Bedroom/s",1792212,"RFC","Clipsal","Standard","Wire","LV","Ion","Compliant","Serviced Alarm","","2025","10",2186510,"730863071-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Declined","Blurry image"
761730,"2024-02-29","Lease Service","Non-compliant",140491,"GF/Entrance","Hall - O/S Bedroom/s *",1792213,"RFC","Clipsal","Standard","Wire","LV","Ion","Compliant","Serviced Alarm","","2025","11",2186511,"730863102-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
761730,"2024-02-29","Lease Service","Non-compliant",140491,"GF/Entrance","Hall - O/S Bedroom/s *",1792213,"RFC","Clipsal","Standard","Wire","LV","Ion","Compliant","Serviced Alarm","","2025","11",2186512,"730863109-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
761730,"2024-02-29","Lease Service","Non-compliant",140491,"GF/Entrance","Hall - O/S Bedroom/s *",1792213,"RFC","Clipsal","Standard","Wire","LV","Ion","Compliant","Serviced Alarm","","2025","11",2186513,"730863091-smokealarm-hall---o-s-bedroom-s-_.jpg","Images","Approved",""
761693,"2024-03-14","Lease Service","Compliant",138902,"GF/Entrance","Hall - O/S Bedroom/s",1802148,"RFC","Emerald Planet","Standard","R/F","9V","P/E","Compliant","Serviced Alarm","","2031","10",2206867,"732070119-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
761693,"2024-03-14","Lease Service","Compliant",138902,"GF/Entrance","Hall - O/S Bedroom/s",1802148,"RFC","Emerald Planet","Standard","R/F","9V","P/E","Compliant","Serviced Alarm","","2031","10",2206869,"732070204-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761693,"2024-03-14","Lease Service","Compliant",138902,"GF/Entrance","Hall - O/S Bedroom/s",1802148,"RFC","Emerald Planet","Standard","R/F","9V","P/E","Compliant","Serviced Alarm","","2031","10",2206868,"732070193-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Declined","Blurry image"
761677,"2024-03-26","Lease Service","Compliant",87593,"GF/Entrance","Entrance",1811572,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","5",2225878,"733115929-smokealarm-entrance.jpg","Images","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"GF/Entrance","Entrance",1811572,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","5",2225879,"733116022-smokealarm-entrance.jpg","ExpiryImages","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"GF/Entrance","Entrance",1811572,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","5",2225880,"733116027-smokealarm-entrance.jpg","ExpiryImages","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"1st Floor","Lounge",1811573,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","5",2225881,"733116215-smokealarm-lounge.jpg","Images","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"1st Floor","Lounge",1811573,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","5",2225882,"733116058-smokealarm-lounge.jpg","ExpiryImages","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"1st Floor","Lounge",1811573,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","5",2225883,"733116070-smokealarm-lounge.jpg","ExpiryImages","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"2nd Floor","Stairs - Top",1811574,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","5",2225884,"733116122-smokealarm-stairs---top.jpg","ExpiryImages","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"2nd Floor","Stairs - Top",1811574,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","5",2225885,"733116129-smokealarm-stairs---top.jpg","ExpiryImages","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"2nd Floor","Stairs - Top",1811574,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","5",2225886,"733116314-smokealarm-stairs---top.jpg","Images","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"2nd Floor","Bedroom 1",1811575,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","5",2225887,"733116442-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"2nd Floor","Bedroom 1",1811575,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","5",2225888,"733116446-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"2nd Floor","Bedroom 1",1811575,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","5",2225889,"733116403-smokealarm-bedroom-1.jpg","Images","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"2nd Floor","Bedroom 2",1811576,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","5",2225891,"733116506-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"2nd Floor","Bedroom 2",1811576,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","5",2225892,"733116511-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"2nd Floor","Bedroom 2",1811576,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","5",2225890,"733116494-smokealarm-bedroom-2.jpg","Images","Declined","No alarm present"
761677,"2024-03-26","Lease Service","Compliant",87593,"2nd Floor","Bedroom 3",1811577,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","5",2225893,"733116476-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"2nd Floor","Bedroom 3",1811577,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","5",2225894,"733116481-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761677,"2024-03-26","Lease Service","Compliant",87593,"2nd Floor","Bedroom 3",1811577,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","5",2225895,"733116464-smokealarm-bedroom-3.jpg","Images","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Hall - O/S Bedroom/s *",1784343,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","4",2170634,"730013845-smokealarm-hall---o-s-bedroom-s-_.jpg","Images","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Hall - O/S Bedroom/s *",1784343,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","4",2170635,"730013964-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Hall - O/S Bedroom/s *",1784343,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","4",2170636,"730013971-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Bedroom 1",1784344,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","3",2170637,"730013825-smokealarm-bedroom-1.jpg","Images","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Bedroom 1",1784344,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","3",2170638,"730013922-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Bedroom 1",1784344,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","3",2170639,"730013927-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Bedroom 2",1784345,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","3",2170640,"730013834-smokealarm-bedroom-2.jpg","Images","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Bedroom 2",1784345,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","3",2170641,"730013901-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Bedroom 2",1784345,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","3",2170642,"730013909-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Bedroom 3",1784346,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","3",2170643,"730013869-smokealarm-bedroom-3.jpg","Images","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Bedroom 3",1784346,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","3",2170644,"730013880-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Bedroom 3",1784346,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","3",2170645,"730013886-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Bedroom 4",1784347,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","3",2170646,"730013753-smokealarm-bedroom-4.jpg","Images","Declined","No alarm present"
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Bedroom 4",1784347,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","3",2170647,"730013763-smokealarm-bedroom-4.jpg","ExpiryImages","Approved",""
